,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
137733,SWE,Europe,Sweden,2020-04-17,13743.0,688.0,527.143,1400.0,67.0,75.714,1352.636,67.715,51.883,137.793,6.594,7.452,1.16,516.0,50.787,2265.0,222.93,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137734,SWE,Europe,Sweden,2020-04-18,14275.0,532.0,546.714,1511.0,111.0,89.143,1404.998,52.361,53.81,148.718,10.925,8.774,1.15,526.0,51.771,2219.0,218.402,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137735,SWE,Europe,Sweden,2020-04-19,14663.0,388.0,535.857,1540.0,29.0,91.571,1443.186,38.188,52.741,151.572,2.854,9.013,1.14,513.0,50.491,2275.0,223.914,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,1372.2,4.49,44.31,135.056941530147
137736,SWE,Europe,Sweden,2020-04-20,15124.0,461.0,539.286,1580.0,40.0,94.429,1488.559,45.373,53.078,155.509,3.937,9.294,1.13,539.0,53.05,2319.0,228.244,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137737,SWE,Europe,Sweden,2020-04-21,15831.0,707.0,571.857,1765.0,185.0,104.571,1558.145,69.586,56.284,173.718,18.208,10.292,1.12,520.0,51.18,2233.0,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137738,SWE,Europe,Sweden,2020-04-22,16553.0,722.0,588.714,1937.0,172.0,104.857,1629.207,71.062,57.943,190.647,16.929,10.32,1.11,515.0,50.688,2240.0,220.469,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137739,SWE,Europe,Sweden,2020-04-23,17311.0,758.0,608.0,2021.0,84.0,98.286,1703.812,74.605,59.842,198.914,8.268,9.674,1.1,539.0,53.05,2243.0,220.764,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137740,SWE,Europe,Sweden,2020-04-24,18090.0,779.0,621.0,2152.0,131.0,107.429,1780.484,76.672,61.121,211.808,12.893,10.574,1.1,537.0,52.854,2236.0,220.075,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137741,SWE,Europe,Sweden,2020-04-25,18563.0,473.0,612.571,2192.0,40.0,97.286,1827.038,46.554,60.292,215.745,3.937,9.575,1.09,551.0,54.231,2244.0,220.863,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137742,SWE,Europe,Sweden,2020-04-26,18863.0,300.0,600.0,2194.0,2.0,93.429,1856.565,29.527,59.054,215.942,0.197,9.196,1.07,542.0,53.346,2262.0,222.634,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,1971.6,6.1,34.92,194.052081271563
137743,SWE,Europe,Sweden,2020-04-27,19426.0,563.0,614.571,2274.0,80.0,99.143,1911.978,55.413,60.488,223.815,7.874,9.758,1.06,533.0,52.46,2312.0,227.555,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137744,SWE,Europe,Sweden,2020-04-28,20168.0,742.0,619.571,2355.0,81.0,84.286,1985.008,73.03,60.98,231.788,7.972,8.296,1.05,529.0,52.066,2278.0,224.209,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137745,SWE,Europe,Sweden,2020-04-29,20966.0,798.0,630.429,2462.0,107.0,75.0,2063.55,78.542,62.049,242.319,10.531,7.382,1.04,541.0,53.247,2221.0,218.599,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137746,SWE,Europe,Sweden,2020-04-30,21601.0,635.0,612.857,2586.0,124.0,80.714,2126.049,62.499,60.32,254.524,12.205,7.944,1.03,521.0,51.279,2229.0,219.386,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137747,SWE,Europe,Sweden,2020-05-01,22133.0,532.0,577.571,2653.0,67.0,71.571,2178.411,52.361,56.847,261.118,6.594,7.044,1.02,518.0,50.983,2144.0,211.02,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137748,SWE,Europe,Sweden,2020-05-02,22432.0,299.0,552.714,2669.0,16.0,68.143,2207.839,29.429,54.4,262.693,1.575,6.707,1.02,518.0,50.983,2172.0,213.776,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137749,SWE,Europe,Sweden,2020-05-03,22693.0,261.0,547.143,2679.0,10.0,69.286,2233.528,25.689,53.852,263.677,0.984,6.819,1.02,512.0,50.393,2205.0,217.024,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,2592.3,7.63,37.22,255.143644897683
137750,SWE,Europe,Sweden,2020-05-04,23169.0,476.0,534.714,2769.0,90.0,70.714,2280.378,46.85,52.629,272.535,8.858,6.96,1.02,511.0,50.294,2255.0,221.945,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137751,SWE,Europe,Sweden,2020-05-05,23826.0,657.0,522.571,2854.0,85.0,71.286,2345.042,64.664,51.433,280.901,8.366,7.016,1.03,497.0,48.917,2264.0,222.831,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137752,SWE,Europe,Sweden,2020-05-06,24572.0,746.0,515.143,2941.0,87.0,68.429,2418.466,73.424,50.702,289.464,8.563,6.735,1.03,487.0,47.932,2220.0,218.501,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137753,SWE,Europe,Sweden,2020-05-07,25359.0,787.0,536.857,3040.0,99.0,64.857,2495.926,77.459,52.839,299.208,9.744,6.383,1.03,480.0,47.243,2184.0,214.957,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137754,SWE,Europe,Sweden,2020-05-08,26059.0,700.0,560.857,3175.0,135.0,74.571,2564.822,68.897,55.202,312.495,13.287,7.34,1.03,467.0,45.964,2120.0,208.658,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137755,SWE,Europe,Sweden,2020-05-09,26568.0,509.0,590.857,3220.0,45.0,78.714,2614.92,50.098,58.154,316.924,4.429,7.747,1.03,464.0,45.669,2064.0,203.146,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137756,SWE,Europe,Sweden,2020-05-10,26846.0,278.0,593.286,3225.0,5.0,78.0,2642.281,27.362,58.393,317.416,0.492,7.677,1.03,448.0,44.094,2065.0,203.245,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,3171.7,8.9,34.99,312.17031150792
137757,SWE,Europe,Sweden,2020-05-11,27301.0,455.0,590.286,3256.0,31.0,69.571,2687.064,44.783,58.098,320.467,3.051,6.847,1.02,437.0,43.011,2072.0,203.934,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137758,SWE,Europe,Sweden,2020-05-12,28055.0,754.0,604.143,3313.0,57.0,65.571,2761.276,74.211,59.462,326.078,5.61,6.454,1.02,426.0,41.928,1993.0,196.158,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137759,SWE,Europe,Sweden,2020-05-13,28755.0,700.0,597.571,3460.0,147.0,74.143,2830.172,68.897,58.815,340.546,14.468,7.297,1.02,415.0,40.846,1970.0,193.895,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137760,SWE,Europe,Sweden,2020-05-14,29415.0,660.0,579.429,3529.0,69.0,69.857,2895.132,64.96,57.029,347.337,6.791,6.876,1.02,403.0,39.665,1911.0,188.088,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137761,SWE,Europe,Sweden,2020-05-15,30103.0,688.0,577.714,3646.0,117.0,67.286,2962.847,67.715,56.861,358.853,11.516,6.623,1.02,391.0,38.484,1853.0,182.379,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137762,SWE,Europe,Sweden,2020-05-16,30461.0,358.0,556.143,3674.0,28.0,64.857,2998.083,35.236,54.738,361.609,2.756,6.383,1.01,383.0,37.696,1834.0,180.509,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137763,SWE,Europe,Sweden,2020-05-17,30720.0,259.0,553.429,3679.0,5.0,64.857,3023.575,25.492,54.47,362.101,0.492,6.383,1.02,387.0,38.09,1833.0,180.411,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,3623.3,9.74,28.39,356.618434809928
137764,SWE,Europe,Sweden,2020-05-18,31151.0,431.0,550.0,3698.0,19.0,63.143,3065.995,42.421,54.133,363.971,1.87,6.215,1.02,385.0,37.893,1845.0,181.592,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137765,SWE,Europe,Sweden,2020-05-19,31818.0,667.0,537.571,3743.0,45.0,61.429,3131.644,65.649,52.91,368.4,4.429,6.046,1.02,369.0,36.318,1793.0,176.474,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137766,SWE,Europe,Sweden,2020-05-20,32626.0,808.0,553.0,3831.0,88.0,53.0,3211.17,79.526,54.428,377.061,8.661,5.216,1.03,367.0,36.121,1765.0,173.718,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137767,SWE,Europe,Sweden,2020-05-21,33236.0,610.0,545.857,3871.0,40.0,48.857,3271.209,60.038,53.725,380.998,3.937,4.809,1.03,360.0,35.433,1724.0,169.682,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137768,SWE,Europe,Sweden,2020-05-22,33768.0,532.0,523.571,3925.0,54.0,39.857,3323.57,52.361,51.532,386.313,5.315,3.923,1.04,356.0,35.039,1742.0,171.454,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137769,SWE,Europe,Sweden,2020-05-23,34171.0,403.0,530.0,3992.0,67.0,45.429,3363.235,39.665,52.165,392.907,6.594,4.471,1.05,347.0,34.153,1725.0,169.781,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137770,SWE,Europe,Sweden,2020-05-24,34381.0,210.0,523.0,3998.0,6.0,45.571,3383.904,20.669,51.476,393.498,0.591,4.485,1.06,355.0,34.94,1728.0,170.076,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4013.5,10.35,24.68,395.023345599217
137771,SWE,Europe,Sweden,2020-05-25,34871.0,490.0,531.429,4029.0,31.0,47.286,3432.131,48.228,52.305,396.549,3.051,4.654,1.07,348.0,34.251,1769.0,174.111,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137772,SWE,Europe,Sweden,2020-05-26,35617.0,746.0,542.714,4125.0,96.0,54.571,3505.555,73.424,53.416,405.998,9.449,5.371,1.09,339.0,33.366,1784.0,175.588,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137773,SWE,Europe,Sweden,2020-05-27,36417.0,800.0,541.571,4220.0,95.0,55.571,3584.294,78.739,53.303,415.348,9.35,5.47,1.1,322.0,31.692,1721.0,169.387,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137774,SWE,Europe,Sweden,2020-05-28,37191.0,774.0,565.0,4266.0,46.0,56.429,3660.474,76.18,55.609,419.875,4.527,5.554,1.11,322.0,31.692,1673.0,164.663,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137775,SWE,Europe,Sweden,2020-05-29,37964.0,773.0,599.429,4350.0,84.0,60.714,3736.556,76.081,58.998,428.143,8.268,5.976,1.12,315.0,31.003,1650.0,162.399,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137776,SWE,Europe,Sweden,2020-05-30,38396.0,432.0,603.571,4395.0,45.0,57.571,3779.075,42.519,59.406,432.572,4.429,5.666,1.13,310.0,30.511,1619.0,159.348,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137777,SWE,Europe,Sweden,2020-05-31,38661.0,265.0,611.429,4395.0,0.0,56.714,3805.157,26.082,60.179,432.572,0.0,5.582,1.14,317.0,31.2,1635.0,160.923,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4140.3,10.26,8.01,407.503465250888
137778,SWE,Europe,Sweden,2020-06-01,39309.0,648.0,634.0,4403.0,8.0,53.429,3868.936,63.779,62.401,433.359,0.787,5.259,1.15,313.0,30.807,1684.0,165.745,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137779,SWE,Europe,Sweden,2020-06-02,40210.0,901.0,656.143,4468.0,65.0,49.0,3957.615,88.68,64.58,439.757,6.398,4.823,1.16,309.0,30.413,1650.0,162.399,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137780,SWE,Europe,Sweden,2020-06-03,41256.0,1046.0,691.286,4542.0,74.0,46.0,4060.566,102.951,68.039,447.04,7.283,4.527,1.17,311.0,30.61,1591.0,156.592,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137781,SWE,Europe,Sweden,2020-06-04,42295.0,1039.0,729.143,4562.0,20.0,42.286,4162.829,102.262,71.765,449.009,1.968,4.162,1.17,299.0,29.429,1583.0,155.805,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137782,SWE,Europe,Sweden,2020-06-05,43441.0,1146.0,782.429,4639.0,77.0,41.286,4275.622,112.794,77.009,456.587,7.579,4.063,1.18,290.0,28.543,1539.0,151.474,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137783,SWE,Europe,Sweden,2020-06-06,44224.0,783.0,832.571,4656.0,17.0,37.286,4352.688,77.066,81.945,458.261,1.673,3.67,1.17,293.0,28.838,1511.0,148.718,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137784,SWE,Europe,Sweden,2020-06-07,44686.0,462.0,860.714,4659.0,3.0,37.714,4398.16,45.472,84.715,458.556,0.295,3.712,1.17,299.0,29.429,1520.0,149.604,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4381.7,10.45,15.47,431.262935944211
137785,SWE,Europe,Sweden,2020-06-08,45363.0,677.0,864.857,4694.0,35.0,41.571,4464.792,66.633,85.122,462.001,3.445,4.092,1.16,293.0,28.838,1568.0,154.328,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137786,SWE,Europe,Sweden,2020-06-09,46299.0,936.0,869.857,4717.0,23.0,35.571,4556.917,92.125,85.615,464.264,2.264,3.501,1.16,280.0,27.559,1469.0,144.584,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137787,SWE,Europe,Sweden,2020-06-10,47736.0,1437.0,925.714,4795.0,78.0,36.143,4698.352,141.435,91.112,471.941,7.677,3.557,1.16,279.0,27.46,1436.0,141.336,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137788,SWE,Europe,Sweden,2020-06-11,49030.0,1294.0,962.143,4814.0,19.0,36.0,4825.712,127.36,94.698,473.811,1.87,3.543,1.15,270.0,26.574,1386.0,136.415,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137789,SWE,Europe,Sweden,2020-06-12,50367.0,1337.0,989.429,4854.0,40.0,30.714,4957.304,131.592,97.383,477.748,3.937,3.023,1.14,267.0,26.279,1369.0,134.742,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137790,SWE,Europe,Sweden,2020-06-13,51409.0,1042.0,1026.429,4874.0,20.0,31.143,5059.862,102.557,101.025,479.717,1.968,3.065,1.13,256.0,25.196,1323.0,130.214,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137791,SWE,Europe,Sweden,2020-06-14,51827.0,418.0,1020.143,4874.0,0.0,30.714,5101.003,41.141,100.406,479.717,0.0,3.023,1.11,263.0,25.885,1328.0,130.707,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4605.1,10.59,14.43,453.250780819473
137792,SWE,Europe,Sweden,2020-06-15,52511.0,684.0,1021.143,4891.0,17.0,28.143,5168.325,67.322,100.505,481.39,1.673,2.77,1.1,244.0,24.015,1303.0,128.246,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137793,SWE,Europe,Sweden,2020-06-16,53729.0,1218.0,1061.429,4939.0,48.0,31.714,5288.205,119.88,104.47,486.114,4.724,3.121,1.09,237.0,23.326,1281.0,126.081,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137794,SWE,Europe,Sweden,2020-06-17,55186.0,1457.0,1064.286,5041.0,102.0,35.143,5431.608,143.403,104.751,496.154,10.039,3.459,1.07,232.0,22.834,1240.0,122.045,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137795,SWE,Europe,Sweden,2020-06-18,56682.0,1496.0,1093.143,5053.0,12.0,34.143,5578.85,147.242,107.591,497.335,1.181,3.36,1.06,224.0,22.047,1197.0,117.813,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137796,SWE,Europe,Sweden,2020-06-19,57895.0,1213.0,1075.429,5053.0,0.0,28.429,5698.238,119.388,105.848,497.335,0.0,2.798,1.04,217.0,21.358,1177.0,115.845,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137797,SWE,Europe,Sweden,2020-06-20,58597.0,702.0,1026.857,5053.0,0.0,25.571,5767.331,69.093,101.067,497.335,0.0,2.517,1.02,215.0,21.161,1173.0,115.451,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137798,SWE,Europe,Sweden,2020-06-21,58918.0,321.0,1013.0,5053.0,0.0,25.571,5798.925,31.594,99.703,497.335,0.0,2.517,1.01,212.0,20.866,1179.0,116.041,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4766.1,10.58,10.32,469.096989525459
137799,SWE,Europe,Sweden,2020-06-22,59718.0,800.0,1029.571,5053.0,0.0,23.143,5877.664,78.739,101.334,497.335,0.0,2.278,1.0,203.0,19.98,1168.0,114.959,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137800,SWE,Europe,Sweden,2020-06-23,61030.0,1312.0,1043.0,5161.0,108.0,31.714,6006.796,129.132,102.656,507.964,10.63,3.121,0.98,203.0,19.98,1153.0,113.482,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
137801,SWE,Europe,Sweden,2020-06-24,62728.0,1698.0,1077.429,5209.0,48.0,24.0,6173.919,167.123,106.044,512.689,4.724,2.362,0.97,192.0,18.897,1109.0,109.152,,,,,,,,,,,,,,,,,,,,,,,,,,,59.26,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
