,Media_Adwell_upperfunnel_native,Media_Bing_lowerfunnel_search_brand,Media_Bing_midfunnel_search_midbrand,Media_Bing_upperfunnel_search_nobrand,Media_DBM_lowerfunnel_display,Media_DBM_midfunnel_display,Media_DBM_upperfunnel_display,Media_DBM_upperfunnel_video,Media_DC_DBM_upperfunnel_video,Media_Eurosize_upperfunnel_OOH_JCD,Media_Eurosize_upperfunnel_OOH_VA,Media_Facebook_lowerfunnel_display,Media_Facebook_lowerfunnel_video,Media_Facebook_upperfunnel_display,Media_Facebook_upperfunnel_video,Media_Flygstart_upperfunnel_newsletter,Media_Google_lowerfunnel_display,Media_Google_lowerfunnel_search_brand,Media_Google_midfunnel_display,Media_Google_midfunnel_search_midbrand,Media_Google_upperfunnel_display,Media_Google_upperfunnel_search_nobrand,Media_Google_video_lowerfunnel_Youtube,Media_Google_video_upperfunnel_Youtube,Media_HejSenior_upperfunnel_newsletter,Media_Instagram_lowerfunnel_display,Media_Instagram_lowerfunnel_video,Media_Instagram_upperfunnel_display,Media_Instagram_upperfunnel_video,Media_MediaMath_upperfunnel_video,Media_Newsletter_lowerfunnel,Media_Newsner_midfunnel_native,Media_Online_radio_upperfunnel,Media_Radio_upperfunnel,Media_Secreteescape_midfunnel_display,Media_Smarter_Travel_upperfunnel_affiliate,Media_Snapchat_upperfunnel_display,Media_Snapchat_upperfunnel_video,Media_Sociomantic_lowerfunnel_retarg_display,Media_Sociomantic_upperfunnel_prospecting_display,Media_TV_upperfunnel,Media_Tiktok_upperfunnel_video,Media_TradeTracker_upperfunnel_affiliate,Media_Youtube_Masthead_upperfunnel_video
2017-06-08,0,452.0,0.0,121.0,0.0,0.0,0.0,0,0.0,0,0,73.0,0.0,40.0,48.0,0.0,394.0,398.0,1553.0,6856.0,5259.0,8967.0,3.0,49.0,0.0,4.0,0.0,0.0,0.0,0,768.0,0.0,0,0,0.0,16.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-09,0,310.0,0.0,83.0,0.0,0.0,0.0,0,0.0,0,0,70.0,0.0,36.0,51.0,0.0,351.0,482.0,1811.0,5533.0,4131.0,6529.0,3.0,54.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-10,0,281.0,0.0,79.0,0.0,0.0,0.0,0,0.0,0,0,66.0,0.0,35.0,56.0,0.0,271.0,508.0,1700.0,4983.0,4403.0,8532.0,5.0,64.0,0.0,3.0,0.0,0.0,0.0,0,1643.0,0.0,0,0,0.0,14.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-11,0,316.0,0.0,178.0,0.0,0.0,0.0,0,0.0,0,0,115.0,0.0,51.0,69.0,0.0,429.0,697.0,1484.0,8680.0,4508.0,10219.0,4.0,62.0,0.0,5.0,0.0,0.0,0.0,0,360.0,0.0,0,0,0.0,11.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-12,0,488.0,0.0,141.0,0.0,0.0,0.0,0,0.0,0,0,77.0,0.0,40.0,69.0,0.0,427.0,755.0,1380.0,7436.0,4805.0,10100.0,6.0,69.0,0.0,5.0,0.0,0.0,0.0,0,1366.0,0.0,0,0,0.0,13.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-13,0,371.0,0.0,175.0,0.0,0.0,0.0,0,0.0,0,0,96.0,0.0,35.0,46.0,0.0,306.0,463.0,2176.0,7780.0,3919.0,8873.0,7.0,65.0,0.0,9.0,0.0,0.0,0.0,0,883.0,0.0,0,0,0.0,16.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-14,0,341.0,0.0,191.0,0.0,0.0,0.0,0,0.0,0,0,83.0,0.0,29.0,53.0,0.0,420.0,604.0,2303.0,5927.0,3339.0,9097.0,7.0,58.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,14.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-15,0,308.0,0.0,171.0,0.0,0.0,0.0,0,0.0,0,0,69.0,0.0,26.0,38.0,0.0,348.0,393.0,2022.0,6680.0,3034.0,8882.0,6.0,39.0,0.0,2.0,0.0,0.0,0.0,0,368.0,0.0,0,0,0.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-16,0,246.0,0.0,158.0,0.0,0.0,0.0,0,0.0,0,0,1532.0,0.0,31.0,40.0,0.0,328.0,542.0,2081.0,6053.0,3097.0,7580.0,5.0,46.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,11.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-17,0,234.0,0.0,102.0,0.0,0.0,0.0,0,0.0,0,0,3622.0,0.0,37.0,43.0,0.0,279.0,538.0,2039.0,4810.0,3127.0,8656.0,7.0,68.0,0.0,5.0,0.0,0.0,0.0,0,1067.0,0.0,0,0,0.0,8.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-18,0,263.0,0.0,151.0,0.0,0.0,0.0,0,0.0,0,0,2512.0,0.0,59.0,78.0,0.0,382.0,607.0,2138.0,8033.0,2973.0,10129.0,4.0,47.0,0.0,1.0,0.0,0.0,0.0,0,1365.0,0.0,0,0,0.0,13.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-19,0,409.0,0.0,218.0,0.0,0.0,0.0,0,0.0,0,0,761.0,0.0,40.0,83.0,0.0,439.0,631.0,1956.0,7282.0,3488.0,11357.0,4.0,56.0,0.0,6.0,0.0,0.0,0.0,0,1133.0,0.0,0,0,0.0,4.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-20,0,373.0,0.0,200.0,0.0,0.0,0.0,0,0.0,0,0,1111.0,0.0,47.0,60.0,0.0,302.0,521.0,1955.0,8069.0,3084.0,10183.0,4.0,55.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,7.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-21,0,365.0,0.0,226.0,0.0,0.0,0.0,0,0.0,0,0,1209.0,0.0,27.0,45.0,0.0,290.0,608.0,1916.0,5948.0,2827.0,10608.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-22,0,304.0,0.0,209.0,0.0,0.0,0.0,0,0.0,0,0,1593.0,0.0,44.0,63.0,0.0,325.0,461.0,1841.0,7015.0,2779.0,10013.0,5.0,49.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,11.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-23,0,185.0,0.0,154.0,0.0,0.0,0.0,0,0.0,0,0,1040.0,0.0,40.0,58.0,0.0,356.0,377.0,1855.0,5466.0,2551.0,7312.0,7.0,60.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-24,0,299.0,0.0,187.0,0.0,0.0,0.0,0,0.0,0,0,1067.0,0.0,41.0,70.0,0.0,573.0,715.0,1991.0,6529.0,3554.0,13384.0,2.0,52.0,0.0,4.0,0.0,0.0,0.0,0,1639.0,0.0,0,0,0.0,13.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-25,0,382.0,0.0,231.0,0.0,0.0,0.0,0,0.0,0,0,1435.0,0.0,49.0,76.0,0.0,438.0,782.0,2171.0,10037.0,4056.0,14650.0,11.0,52.0,0.0,2.0,0.0,0.0,0.0,0,708.0,0.0,0,0,0.0,13.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-26,0,499.0,0.0,279.0,0.0,0.0,0.0,0,0.0,0,0,1603.0,0.0,48.0,62.0,0.0,438.0,870.0,2383.0,8551.0,4317.0,15288.0,7.0,56.0,0.0,10.0,0.0,0.0,0.0,0,1184.0,0.0,0,0,0.0,24.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-27,0,480.0,0.0,254.0,0.0,0.0,0.0,0,0.0,0,0,1603.0,0.0,45.0,46.0,0.0,365.0,552.0,2076.0,9294.0,3756.0,13144.0,7.0,54.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,21.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-28,0,454.0,0.0,203.0,0.0,0.0,0.0,0,0.0,0,0,1742.0,0.0,29.0,40.0,0.0,296.0,790.0,2182.0,6908.0,3936.0,13204.0,3.0,45.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,10.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-29,0,429.0,0.0,219.0,0.0,0.0,0.0,0,0.0,0,0,2990.0,0.0,36.0,48.0,0.0,361.0,479.0,2264.0,8499.0,4398.0,13815.0,6.0,50.0,0.0,12.0,0.0,0.0,0.0,0,473.0,0.0,0,0,0.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-06-30,0,341.0,0.0,186.0,0.0,0.0,0.0,0,0.0,0,0,4425.0,0.0,45.0,49.0,0.0,411.0,646.0,1897.0,7645.0,4840.0,11291.0,8.0,110.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-01,0,250.0,0.0,152.0,0.0,0.0,0.0,0,0.0,0,0,3810.0,0.0,55.0,69.0,0.0,473.0,664.0,2681.0,5858.0,4624.0,12370.0,5.0,114.0,0.0,3.0,0.0,0.0,0.0,0,1609.0,0.0,0,0,0.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-02,0,362.0,0.0,196.0,0.0,0.0,0.0,0,0.0,0,0,2663.0,0.0,65.0,51.0,0.0,514.0,814.0,2788.0,9652.0,5513.0,14810.0,3.0,99.0,0.0,23.0,0.0,0.0,0.0,0,1633.0,0.0,0,0,0.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-03,0,454.0,7.0,536.0,0.0,0.0,0.0,0,0.0,0,0,2788.0,0.0,53.0,84.0,0.0,591.0,879.0,3746.0,8809.0,5924.0,16005.0,8.0,104.0,0.0,12.0,0.0,0.0,0.0,0,1941.0,0.0,0,0,0.0,19.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-04,0,311.0,19.0,876.0,0.0,0.0,0.0,0,0.0,0,0,3438.0,0.0,56.0,73.0,0.0,554.0,578.0,3594.0,9912.0,5283.0,14273.0,4.0,143.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,7.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-05,0,248.0,73.0,862.0,0.0,0.0,0.0,0,0.0,0,0,4007.0,0.0,47.0,37.0,0.0,579.0,770.0,3552.0,7474.0,4673.0,15840.0,5.0,153.0,0.0,26.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,13.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-06,0,246.0,108.0,840.0,0.0,0.0,0.0,0,0.0,0,0,3445.0,0.0,56.0,31.0,0.0,616.0,470.0,3926.0,8596.0,5454.0,14982.0,6.0,175.0,0.0,42.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,7.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-07,0,213.0,98.0,741.0,0.0,0.0,0.0,0,0.0,0,0,2914.0,0.0,42.0,54.0,0.0,595.0,603.0,4489.0,7227.0,4988.0,12676.0,2.0,138.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,11.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-08,0,152.0,122.0,714.0,0.0,0.0,0.0,0,0.0,0,0,3018.0,0.0,45.0,64.0,0.0,781.0,642.0,3842.0,5970.0,5176.0,15698.0,1.0,187.0,0.0,31.0,0.0,0.0,0.0,0,1673.0,0.0,0,0,0.0,14.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-09,0,171.0,114.0,805.0,0.0,0.0,0.0,0,0.0,0,0,3083.0,0.0,52.0,56.0,0.0,744.0,666.0,4068.0,8985.0,5141.0,16723.0,7.0,186.0,0.0,41.0,0.0,0.0,0.0,0,775.0,0.0,0,0,0.0,10.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-10,0,254.0,195.0,966.0,0.0,0.0,0.0,0,0.0,0,0,3263.0,0.0,59.0,71.0,0.0,558.0,817.0,3820.0,7909.0,5199.0,18608.0,2.0,170.0,0.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,16.0,0,0,0.0,0.0,0,0,0.0,0.0
2017-07-11,0,290.0,154.0,942.0,0.0,0.0,0.0,0,0.0,0,0,2825.0,0.0,48.0,60.0,0.0,605.0,535.0,3937.0,9354.0,4435.0,16136.0,8.0,170.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,20.0,0,0,0.0,0.0,0,0,0.0,0.0
