,Media_Adwell_upperfunnel_native,Media_DBM_lowerfunnel_display,Media_DBM_midfunnel_display,Media_DBM_upperfunnel_display,Media_DBM_upperfunnel_video,Media_DC_DBM_upperfunnel_video,Media_Eurosize_upperfunnel_OOH_JCD,Media_Eurosize_upperfunnel_OOH_VA,Media_Facebook_lowerfunnel_display,Media_Facebook_lowerfunnel_video,Media_Facebook_upperfunnel_display,Media_Facebook_upperfunnel_video,Media_Flygstart_upperfunnel_newsletter,Media_Google_lowerfunnel_display,Media_Google_midfunnel_display,Media_Google_upperfunnel_display,Media_Google_video_lowerfunnel_Youtube,Media_Google_video_upperfunnel_Youtube,Media_HejSenior_upperfunnel_newsletter,Media_Instagram_lowerfunnel_display,Media_Instagram_lowerfunnel_video,Media_Instagram_upperfunnel_display,Media_Instagram_upperfunnel_video,Media_MediaMath_upperfunnel_video,Media_Newsletter_lowerfunnel,Media_Newsner_midfunnel_native,Media_Online_radio_upperfunnel,Media_Radio_upperfunnel,Media_Secreteescape_midfunnel_display,Media_Smarter_Travel_upperfunnel_affiliate,Media_Snapchat_upperfunnel_display,Media_Snapchat_upperfunnel_video,Media_Sociomantic_lowerfunnel_retarg_display,Media_Sociomantic_upperfunnel_prospecting_display,Media_TV_upperfunnel,Media_Tiktok_upperfunnel_video,Media_TradeTracker_upperfunnel_affiliate,Media_Youtube_Masthead_upperfunnel_video
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229549.0,2670.0,0.0,318931.0,28622.0,1475643.0,0.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239725.0,3321.0,0.0,275868.0,29866.0,1542761.0,0.0,4497.0,0.0,0.0,0.0,0.0,0.0,0.0,11623.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235267.0,3432.0,0.0,333721.0,31739.0,1513330.0,0.0,6071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236340.0,2643.0,0.0,302445.0,54792.0,1487248.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,10337.0,0.0,0.0,0.0,1884.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228117.0,71571.0,0.0,267573.0,86229.0,1423531.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,9439.0,0.0,0.0,0.0,10034.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265088.0,109899.0,0.0,391888.0,82968.0,1297439.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254272.0,38187.0,0.0,341800.0,84638.0,926791.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8841.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279546.0,5411.0,0.0,432213.0,55704.0,994714.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9521.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383844.0,4412.0,0.0,480853.0,30063.0,1083840.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,11531.0,0.0,0.0,0.0,5631.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436754.0,6610.0,0.0,528988.0,37992.0,1299485.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,9640.0,0.0,0.0,0.0,11685.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443693.0,5903.0,0.0,523478.0,60655.0,1076185.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9636.0,0.0,0.0,0.0,16165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454404.0,5694.0,0.0,198561.0,70671.0,1020252.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8387.0,0.0,0.0,0.0,11193.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429196.0,5539.0,0.0,252557.0,66073.0,977281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13580.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338724.0,0.0,0.0,321785.0,66918.0,870995.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9352.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320639.0,3981.0,0.0,292066.0,47902.0,826730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10291.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355883.0,0.0,0.0,212862.0,23080.0,758250.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12173.0,0.0,0.0,0.0,6051.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338661.0,0.0,0.0,371690.0,32137.0,953854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11636.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309371.0,3231.0,0.0,629954.0,60713.0,963070.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11032.0,0.0,0.0,0.0,16234.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331683.0,3165.0,0.0,2676946.0,61635.0,1053954.0,180926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7847.0,0.0,0.0,0.0,10733.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352439.0,0.0,0.0,2777538.0,51991.0,906801.0,146628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9469.0,0.0,0.0,0.0,13052.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312098.0,2962.0,0.0,516570.0,56999.0,803252.0,97058.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8178.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272334.0,2483.0,0.0,434294.0,60570.0,2955949.0,88150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382030.0,3839.0,0.0,497690.0,25825.0,3775850.0,203841.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,11523.0,0.0,0.0,0.0,4286.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482668.0,3637.0,0.0,704926.0,29444.0,4482943.0,191936.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418760.0,3796.0,0.0,567935.0,50827.0,4165608.0,150420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176.0,0.0,0.0,0.0,15393.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447829.0,0.0,0.0,748232.0,63396.0,4451964.0,179400.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511108.0,3370.0,0.0,623205.0,47746.0,4018472.0,212089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12042.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289573.0,3190.0,0.0,379998.0,54271.0,3782847.0,193757.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254086.0,0.0,0.0,265010.0,42929.0,3784476.0,51077.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272857.0,2538.0,0.0,218209.0,22624.0,4507486.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,12080.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277417.0,3496.0,0.0,241176.0,28212.0,4409195.0,0.0,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267802.0,0.0,0.0,267082.0,54256.0,2743983.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11248.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105090.0,3660.0,0.0,263838.0,53573.0,2481137.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157172.0,4102.0,0.0,256603.0,49380.0,2539497.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8911.0,0.0,0.0,0.0,8853.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166310.0,0.0,0.0,240384.0,55368.0,2443193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191779.0,3594.0,0.0,236184.0,37891.0,2430630.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151574.0,0.0,0.0,230000.0,20779.0,2565595.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,11847.0,0.0,0.0,0.0,4644.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147049.0,0.0,0.0,265949.0,31153.0,2783206.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10104.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164972.0,3583.0,0.0,239257.0,53528.0,2603182.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10008.0,0.0,0.0,0.0,15124.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179528.0,3509.0,0.0,305252.0,60901.0,2526909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9836.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189457.0,2962.0,0.0,282643.0,53208.0,2238865.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10839.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151676.0,3521.0,0.0,267574.0,50246.0,2286043.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160488.0,4414.0,0.0,241828.0,42840.0,2354586.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8036.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187350.0,4264.0,0.0,224037.0,24343.0,2635631.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,11588.0,0.0,0.0,0.0,3748.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104902.0,5054.0,0.0,251852.0,31578.0,2758396.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8350.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75307.0,4754.0,0.0,247587.0,57560.0,1191259.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13149.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33246.0,86324.0,0.0,240228.0,61222.0,704452.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8913.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102466.0,3731.0,0.0,223523.0,55798.0,1146659.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9506.0,0.0,0.0,0.0,10435.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112381.0,4332.0,0.0,200274.0,51684.0,1325741.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6479.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34317.0,52899.0,0.0,174740.0,37578.0,1385302.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,12002.0,0.0,0.0,0.0,7775.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40615.0,93733.0,0.0,117500.0,17727.0,1043326.0,756.0,42736.0,0.0,0.0,0.0,0.0,0.0,0.0,11975.0,0.0,0.0,0.0,1868.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46444.0,46608.0,0.0,163885.0,32022.0,1462074.0,1184.0,76111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46879.0,5575.0,0.0,289834.0,35759.0,1607155.0,1041.0,78136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742626.0,8703.0,0,0.0,0.0,0.0,0.0,3356403.0,0.0,0.0,0.0
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51780.0,140470.0,0.0,605093.0,54978.0,2297803.0,1292.0,81436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945890.0,8732.0,0,0.0,0.0,0.0,0.0,2870243.0,0.0,0.0,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45099.0,292334.0,0.0,1265047.0,55508.0,2191568.0,1095.0,77773.0,0.0,0.0,0.0,0.0,0.0,0.0,11577.0,0.0,0.0,924605.0,8838.0,0,0.0,0.0,0.0,0.0,2232699.0,0.0,0.0,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53709.0,253494.0,0.0,313216.0,50500.0,1889587.0,1203.0,93571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716008.0,6123.0,0,0.0,0.0,0.0,0.0,4937596.0,0.0,0.0,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66179.0,251157.0,0.0,258025.0,46680.0,2009585.0,1148.0,95734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686200.0,8523.0,0,0.0,0.0,0.0,0.0,1356227.0,0.0,0.0,0.0
2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22895.0,295489.0,0.0,245098.0,29510.0,1908199.0,875.0,82954.0,0.0,0.0,0.0,0.0,0.0,0.0,11770.0,0.0,0.0,572073.0,2772.0,0,0.0,0.0,0.0,0.0,2314089.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386529.0,0.0,299706.0,42851.0,2784660.0,1390.0,106347.0,0.0,0.0,0.0,0.0,35835.0,0.0,0.0,0.0,0.0,1536000.0,9093.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33018.0,372777.0,0.0,370810.0,74766.0,2922097.0,1533.0,113391.0,0.0,0.0,0.0,5.0,45580.0,0.0,12124.0,0.0,0.0,1180000.0,19880.0,0,0.0,0.0,0.0,0.0,3741000.0,0.0,0.0,0.0
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44923.0,0.0,30213.0,216637.0,0.0,396416.0,71474.0,2666202.0,0.0,0.0,0.0,0.0,0.0,1.0,17395.0,0.0,0.0,0.0,0.0,957000.0,15101.0,0,0.0,0.0,0.0,0.0,3514000.0,0.0,0.0,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76071.0,0.0,23273.0,158623.0,0.0,720622.0,40008.0,2104654.0,0.0,0.0,0.0,0.0,0.0,6.0,8448.0,0.0,0.0,0.0,0.0,1213000.0,17480.0,0,0.0,0.0,0.0,0.0,2837000.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56147.0,0.0,21623.0,133487.0,0.0,369946.0,756497.0,1379565.0,0.0,0.0,0.0,0.0,0.0,5.0,4112.0,0.0,11613.0,0.0,0.0,1098000.0,8334.0,0,0.0,0.0,0.0,0.0,3027000.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10569.0,0.0,24005.0,132888.0,0.0,266745.0,334420.0,1371341.0,0.0,0.0,0.0,0.0,0.0,7.0,7156.0,0.0,0.0,0.0,0.0,772000.0,9177.0,0,0.0,0.0,0.0,0.0,2873000.0,0.0,0.0,0.0
2017-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25606.0,108059.0,0.0,276255.0,207810.0,1320306.0,0.0,0.0,0.0,0.0,0.0,7.0,13044.0,0.0,0.0,0.0,0.0,825000.0,6532.0,0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0
2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25624.0,113353.0,0.0,333207.0,167452.0,1513495.0,0.0,0.0,0.0,0.0,0.0,4.0,24152.0,0.0,0.0,0.0,0.0,918000.0,14021.0,0,0.0,0.0,0.0,0.0,2858000.0,0.0,0.0,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27131.0,117197.0,0.0,287463.0,181163.0,1599813.0,0.0,0.0,0.0,0.0,0.0,4.0,28146.0,0.0,11177.0,0.0,0.0,919000.0,20710.0,0,0.0,0.0,0.0,0.0,3025000.0,0.0,0.0,0.0
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12661.0,0.0,25912.0,120495.0,0.0,288785.0,175252.0,1616848.0,0.0,0.0,0.0,0.0,0.0,1.0,9573.0,0.0,0.0,0.0,0.0,843000.0,13783.0,0,0.0,0.0,0.0,0.0,3450000.0,0.0,0.0,0.0
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34553.0,0.0,23770.0,120229.0,0.0,292087.0,281183.0,1732121.0,0.0,0.0,0.0,0.0,0.0,1.0,10112.0,0.0,0.0,0.0,0.0,1024000.0,17402.0,0,0.0,0.0,0.0,0.0,2625000.0,0.0,0.0,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17323.0,0.0,25574.0,116364.0,0.0,272842.0,292115.0,1516430.0,0.0,0.0,0.0,0.0,0.0,1.0,8004.0,0.0,0.0,0.0,0.0,771000.0,12465.0,0,0.0,0.0,0.0,0.0,2453000.0,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33324.0,0.0,26645.0,109613.0,0.0,240123.0,212470.0,1563508.0,0.0,0.0,0.0,0.0,0.0,10.0,3947.0,0.0,0.0,0.0,0.0,893000.0,13482.0,0,0.0,0.0,0.0,0.0,1658000.0,0.0,0.0,0.0
2017-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53707.0,0.0,26724.0,125908.0,0.0,260155.0,228164.0,1771559.0,0.0,0.0,0.0,0.0,0.0,2.0,1057.0,0.0,0.0,0.0,0.0,731000.0,8558.0,0,0.0,0.0,0.0,0.0,2753000.0,0.0,0.0,0.0
2017-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25519.0,0.0,26951.0,155703.0,0.0,267981.0,175669.0,1982746.0,0.0,0.0,0.0,0.0,0.0,2.0,2606.0,0.0,0.0,0.0,0.0,476000.0,15403.0,0,0.0,0.0,0.0,0.0,2240000.0,0.0,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27133.0,132182.0,0.0,269821.0,167935.0,2367572.0,0.0,0.0,0.0,0.0,0.0,8.0,1458.0,0.0,11528.0,0.0,0.0,617000.0,27425.0,0,0.0,0.0,0.0,0.0,3014000.0,0.0,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26797.0,139261.0,0.0,231529.0,237005.0,2263182.0,0.0,0.0,0.0,0.0,0.0,3.0,1241.0,0.0,8004.0,0.0,0.0,757000.0,15240.0,0,0.0,0.0,0.0,0.0,4352000.0,0.0,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23226.0,129614.0,0.0,228449.0,265817.0,2301477.0,0.0,0.0,0.0,0.0,0.0,3.0,1209.0,0.0,0.0,0.0,0.0,490000.0,17952.0,0,0.0,0.0,0.0,0.0,1893000.0,0.0,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,0.0,24861.0,119904.0,0.0,213778.0,421714.0,2199648.0,0.0,0.0,0.0,0.0,0.0,4.0,2123.0,0.0,10726.0,0.0,0.0,609000.0,13012.0,0,0.0,0.0,0.0,0.0,2666000.0,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91776.0,0.0,22213.0,104992.0,0.0,195149.0,466819.0,2086686.0,0.0,0.0,0.0,0.0,0.0,5.0,1581.0,0.0,7605.0,0.0,0.0,830000.0,11994.0,0,0.0,0.0,0.0,0.0,1219000.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44596.0,0.0,22346.0,123595.0,0.0,200514.0,416314.0,2212453.0,0.0,0.0,0.0,0.0,0.0,6.0,1079.0,0.0,0.0,0.0,0.0,574000.0,7013.0,0,0.0,0.0,0.0,0.0,3065000.0,0.0,0.0,0.0
2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27278.0,134769.0,0.0,231342.0,669233.0,2500903.0,0.0,0.0,0.0,0.0,0.0,14.0,2202.0,0.0,12222.0,0.0,0.0,280000.0,16257.0,0,0.0,0.0,0.0,0.0,2406000.0,0.0,0.0,0.0
