Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norsborg 2;97160;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-01-01 00:00:00;1974-12-31 23:59:59;15.0;59.2524;17.7989
1975-01-01 00:00:00;2022-02-28 23:59:59;8.671;59.2518;17.7960

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbörd;Kvalitet;;Tidsutsnitt:
1978-03-15 06:00:01;1978-03-16 06:00:00;1978-03-15;snowfall;Y
1978-03-16 06:00:01;1978-03-17 06:00:00;1978-03-16;snöbyar;Y
1978-03-20 06:00:01;1978-03-21 06:00:00;1978-03-20;snöbyar;Y
1978-03-21 06:00:01;1978-03-22 06:00:00;1978-03-21;snöbyar;Y
1978-03-27 06:00:01;1978-03-28 06:00:00;1978-03-27;regnskurar;Y
1978-03-28 06:00:01;1978-03-29 06:00:00;1978-03-28;regnskurar;Y
1978-03-29 06:00:01;1978-03-30 06:00:00;1978-03-29;regnskurar;Y
1978-03-30 06:00:01;1978-03-31 06:00:00;1978-03-30;regn;Y
1978-03-31 06:00:01;1978-04-01 06:00:00;1978-03-31;regn;Y
1978-04-06 06:00:01;1978-04-07 06:00:00;1978-04-06;regnskurar;Y
1978-04-06 06:00:01;1978-04-07 06:00:00;1978-04-06;byar av snöblandat regn;Y
1978-04-10 06:00:01;1978-04-11 06:00:00;1978-04-10;regnskurar;Y
1978-04-11 06:00:01;1978-04-12 06:00:00;1978-04-11;duggregn;Y
1978-04-11 06:00:01;1978-04-12 06:00:00;1978-04-11;snöblandat regn;Y
1978-04-12 06:00:01;1978-04-13 06:00:00;1978-04-12;snöbyar;Y
1978-04-13 06:00:01;1978-04-14 06:00:00;1978-04-13;snöbyar;Y
1978-04-20 06:00:01;1978-04-21 06:00:00;1978-04-20;regn;Y
1978-04-21 06:00:01;1978-04-22 06:00:00;1978-04-21;regn;Y
1978-04-23 06:00:01;1978-04-24 06:00:00;1978-04-23;regn;Y
1978-04-24 06:00:01;1978-04-25 06:00:00;1978-04-24;snowfall;Y
1978-04-25 06:00:01;1978-04-26 06:00:00;1978-04-25;snowfall;Y
1978-04-27 06:00:01;1978-04-28 06:00:00;1978-04-27;snöbyar;Y
1978-05-16 06:00:01;1978-05-17 06:00:00;1978-05-16;duggregn;Y
1978-05-17 06:00:01;1978-05-18 06:00:00;1978-05-17;duggregn;Y
1978-05-18 06:00:01;1978-05-19 06:00:00;1978-05-18;regnskurar;Y
1978-05-27 06:00:01;1978-05-28 06:00:00;1978-05-27;regnskurar;Y
1978-06-01 06:00:01;1978-06-02 06:00:00;1978-06-01;regnskurar;Y
1978-06-07 06:00:01;1978-06-08 06:00:00;1978-06-07;regnskurar;Y
1978-06-08 06:00:01;1978-06-09 06:00:00;1978-06-08;regnskurar;Y
1978-07-02 06:00:01;1978-07-03 06:00:00;1978-07-02;regn;Y
1978-07-03 06:00:01;1978-07-04 06:00:00;1978-07-03;regn;Y
1978-07-05 06:00:01;1978-07-06 06:00:00;1978-07-05;regn;Y
1978-07-06 06:00:01;1978-07-07 06:00:00;1978-07-06;regn;Y
1978-07-09 06:00:01;1978-07-10 06:00:00;1978-07-09;regn;Y
1978-07-10 06:00:01;1978-07-11 06:00:00;1978-07-10;regn;Y
1978-07-11 06:00:01;1978-07-12 06:00:00;1978-07-11;regn;Y
1978-07-17 06:00:01;1978-07-18 06:00:00;1978-07-17;regnskurar;Y
1978-07-18 06:00:01;1978-07-19 06:00:00;1978-07-18;duggregn;Y
1978-07-19 06:00:01;1978-07-20 06:00:00;1978-07-19;regnskurar;Y
1978-07-20 06:00:01;1978-07-21 06:00:00;1978-07-20;regn;Y
1978-07-23 06:00:01;1978-07-24 06:00:00;1978-07-23;regn;Y
1978-07-25 06:00:01;1978-07-26 06:00:00;1978-07-25;regn;Y
1978-08-03 06:00:01;1978-08-04 06:00:00;1978-08-03;regnskurar;Y
1978-08-14 06:00:01;1978-08-15 06:00:00;1978-08-14;duggregn;Y
1978-08-15 06:00:01;1978-08-16 06:00:00;1978-08-15;regn;Y
1978-08-16 06:00:01;1978-08-17 06:00:00;1978-08-16;regn;Y
1978-08-22 06:00:01;1978-08-23 06:00:00;1978-08-22;regn;Y
1978-08-24 06:00:01;1978-08-25 06:00:00;1978-08-24;regnskurar;Y
1978-08-24 06:00:01;1978-08-25 06:00:00;1978-08-24;regn;Y
1978-09-04 06:00:01;1978-09-05 06:00:00;1978-09-04;regnskurar;Y
1978-09-11 06:00:01;1978-09-12 06:00:00;1978-09-11;regnskurar;Y
1978-09-12 06:00:01;1978-09-13 06:00:00;1978-09-12;regnskurar;Y
1978-09-14 06:00:01;1978-09-15 06:00:00;1978-09-14;regn;Y
1978-09-19 06:00:01;1978-09-20 06:00:00;1978-09-19;regnskurar;Y
1978-09-20 06:00:01;1978-09-21 06:00:00;1978-09-20;regnskurar;Y
1978-09-21 06:00:01;1978-09-22 06:00:00;1978-09-21;regnskurar;Y
1978-09-25 06:00:01;1978-09-26 06:00:00;1978-09-25;regn;Y
1978-09-27 06:00:01;1978-09-28 06:00:00;1978-09-27;regn;Y
1978-09-29 06:00:01;1978-09-30 06:00:00;1978-09-29;duggregn;Y
1978-10-03 06:00:01;1978-10-04 06:00:00;1978-10-03;regn;Y
1978-10-04 06:00:01;1978-10-05 06:00:00;1978-10-04;regn;Y
1978-10-09 06:00:01;1978-10-10 06:00:00;1978-10-09;regnskurar;Y
1978-10-13 06:00:01;1978-10-14 06:00:00;1978-10-13;regnskurar;Y
1978-10-16 06:00:01;1978-10-17 06:00:00;1978-10-16;regn;Y
1978-10-17 06:00:01;1978-10-18 06:00:00;1978-10-17;regn;Y
1978-10-22 06:00:01;1978-10-23 06:00:00;1978-10-22;regnskurar;Y
1978-10-24 06:00:01;1978-10-25 06:00:00;1978-10-24;regnskurar;Y
1978-10-24 06:00:01;1978-10-25 06:00:00;1978-10-24;småhagel;Y
1978-10-30 06:00:01;1978-10-31 06:00:00;1978-10-30;regn;Y
1978-10-30 06:00:01;1978-10-31 06:00:00;1978-10-30;duggregn;Y
1978-10-30 06:00:01;1978-10-31 06:00:00;1978-10-30;snowfall;Y
1978-10-31 06:00:01;1978-11-01 06:00:00;1978-10-31;duggregn;Y
1978-11-01 06:00:01;1978-11-02 06:00:00;1978-11-01;regn;Y
1978-11-02 06:00:01;1978-11-03 06:00:00;1978-11-02;regn;Y
1978-11-05 06:00:01;1978-11-06 06:00:00;1978-11-05;regn;Y
1978-11-10 06:00:01;1978-11-11 06:00:00;1978-11-10;regn;Y
1978-11-14 06:00:01;1978-11-15 06:00:00;1978-11-14;regnskurar;Y
1978-11-15 06:00:01;1978-11-16 06:00:00;1978-11-15;regn;Y
1978-11-21 06:00:01;1978-11-22 06:00:00;1978-11-21;regnskurar;Y
1978-11-22 06:00:01;1978-11-23 06:00:00;1978-11-22;regnskurar;Y
1978-11-23 06:00:01;1978-11-24 06:00:00;1978-11-23;regn;Y
1978-11-26 06:00:01;1978-11-27 06:00:00;1978-11-26;duggregn;Y
1978-11-26 06:00:01;1978-11-27 06:00:00;1978-11-26;snowfall;Y
1978-11-27 06:00:01;1978-11-28 06:00:00;1978-11-27;byar av snöblandat regn;Y
1978-11-29 06:00:01;1978-11-30 06:00:00;1978-11-29;snowfall;Y
1978-12-06 06:00:01;1978-12-07 06:00:00;1978-12-06;snowfall;Y
1978-12-07 06:00:01;1978-12-08 06:00:00;1978-12-07;snowfall;Y
1978-12-11 06:00:01;1978-12-12 06:00:00;1978-12-11;snowfall;Y
1978-12-12 06:00:01;1978-12-13 06:00:00;1978-12-12;duggregn;Y
1978-12-13 06:00:01;1978-12-14 06:00:00;1978-12-13;snowfall;Y
1978-12-14 06:00:01;1978-12-15 06:00:00;1978-12-14;snöbyar;Y
1978-12-17 06:00:01;1978-12-18 06:00:00;1978-12-17;snowfall;Y
1978-12-18 06:00:01;1978-12-19 06:00:00;1978-12-18;snowfall;Y
1978-12-25 06:00:01;1978-12-26 06:00:00;1978-12-25;snöbyar;Y
1978-12-28 06:00:01;1978-12-29 06:00:00;1978-12-28;snöbyar;Y
1978-12-31 06:00:01;1979-01-01 06:00:00;1978-12-31;snöbyar;Y
1979-01-02 06:00:01;1979-01-03 06:00:00;1979-01-02;snowfall;Y
1979-01-03 06:00:01;1979-01-04 06:00:00;1979-01-03;snöbyar;Y
1979-01-04 06:00:01;1979-01-05 06:00:00;1979-01-04;snöbyar;Y
1979-01-10 06:00:01;1979-01-11 06:00:00;1979-01-10;snowfall;Y
1979-01-15 06:00:01;1979-01-16 06:00:00;1979-01-15;snowfall;Y
1979-01-18 06:00:01;1979-01-19 06:00:00;1979-01-18;snowfall;Y
1979-01-22 06:00:01;1979-01-23 06:00:00;1979-01-22;snowfall;Y
1979-01-23 06:00:01;1979-01-24 06:00:00;1979-01-23;snowfall;Y
1979-01-24 06:00:01;1979-01-25 06:00:00;1979-01-24;snöbyar;Y
1979-01-25 06:00:01;1979-01-26 06:00:00;1979-01-25;snowfall;Y
1979-01-29 06:00:01;1979-01-30 06:00:00;1979-01-29;snowfall;Y
1979-01-31 06:00:01;1979-02-01 06:00:00;1979-01-31;snowfall;Y
1979-02-01 06:00:01;1979-02-02 06:00:00;1979-02-01;snowfall;Y
1979-02-05 06:00:01;1979-02-06 06:00:00;1979-02-05;snowfall;Y
1979-02-08 06:00:01;1979-02-09 06:00:00;1979-02-08;snöbyar;Y
1979-02-18 06:00:01;1979-02-19 06:00:00;1979-02-18;snowfall;Y
1979-02-22 06:00:01;1979-02-23 06:00:00;1979-02-22;snowfall;Y
1979-03-01 06:00:01;1979-03-02 06:00:00;1979-03-01;snowfall;Y
1979-03-05 06:00:01;1979-03-06 06:00:00;1979-03-05;regn;Y
1979-03-08 06:00:01;1979-03-09 06:00:00;1979-03-08;byar av snöblandat regn;Y
1979-03-08 06:00:01;1979-03-09 06:00:00;1979-03-08;snowfall;Y
1979-03-12 06:00:01;1979-03-13 06:00:00;1979-03-12;byar av snöblandat regn;Y
1979-03-12 06:00:01;1979-03-13 06:00:00;1979-03-12;snowfall;Y
1979-03-13 06:00:01;1979-03-14 06:00:00;1979-03-13;snöbyar;Y
1979-03-14 06:00:01;1979-03-15 06:00:00;1979-03-14;snöbyar;Y
1979-03-15 06:00:01;1979-03-16 06:00:00;1979-03-15;snöbyar;Y
1979-03-19 06:00:01;1979-03-20 06:00:00;1979-03-19;snöbyar;Y
1979-03-22 06:00:01;1979-03-23 06:00:00;1979-03-22;byar av snöblandat regn;Y
1979-03-25 06:00:01;1979-03-26 06:00:00;1979-03-25;regn;Y
1979-03-25 06:00:01;1979-03-26 06:00:00;1979-03-25;duggregn;Y
1979-03-26 06:00:01;1979-03-27 06:00:00;1979-03-26;regn;Y
1979-03-27 06:00:01;1979-03-28 06:00:00;1979-03-27;regn;Y
1979-03-28 06:00:01;1979-03-29 06:00:00;1979-03-28;snöbyar;Y
1979-03-28 06:00:01;1979-03-29 06:00:00;1979-03-28;duggregn;Y
1979-03-29 06:00:01;1979-03-30 06:00:00;1979-03-29;byar av snöblandat regn;Y
1979-03-30 06:00:01;1979-03-31 06:00:00;1979-03-30;byar av snöblandat regn;Y
1979-04-01 06:00:01;1979-04-02 06:00:00;1979-04-01;snöblandat regn;Y
1979-04-01 06:00:01;1979-04-02 06:00:00;1979-04-01;snowfall;Y
1979-04-02 06:00:01;1979-04-03 06:00:00;1979-04-02;byar av snöblandat regn;Y
1979-04-17 06:00:01;1979-04-18 06:00:00;1979-04-17;byar av snöblandat regn;Y
1979-04-18 06:00:01;1979-04-19 06:00:00;1979-04-18;byar av snöblandat regn;Y
1979-04-23 06:00:01;1979-04-24 06:00:00;1979-04-23;regn;Y
1979-04-24 06:00:01;1979-04-25 06:00:00;1979-04-24;regn;Y
1979-04-25 06:00:01;1979-04-26 06:00:00;1979-04-25;regn;Y
1979-04-29 06:00:01;1979-04-30 06:00:00;1979-04-29;regnskurar;Y
1979-05-01 06:00:01;1979-05-02 06:00:00;1979-05-01;regn;Y
1979-05-02 06:00:01;1979-05-03 06:00:00;1979-05-02;byar av snöblandat regn;Y
1979-05-02 06:00:01;1979-05-03 06:00:00;1979-05-02;regnskurar;Y
1979-05-03 06:00:01;1979-05-04 06:00:00;1979-05-03;regnskurar;Y
1979-05-07 06:00:01;1979-05-08 06:00:00;1979-05-07;regnskurar;Y
1979-05-08 06:00:01;1979-05-09 06:00:00;1979-05-08;regn;Y
1979-05-09 06:00:01;1979-05-10 06:00:00;1979-05-09;regnskurar;Y
1979-05-10 06:00:01;1979-05-11 06:00:00;1979-05-10;regnskurar;Y
1979-05-17 06:00:01;1979-05-18 06:00:00;1979-05-17;regnskurar;Y
1979-05-20 06:00:01;1979-05-21 06:00:00;1979-05-20;regnskurar;Y
1979-05-21 06:00:01;1979-05-22 06:00:00;1979-05-21;regnskurar;Y
1979-05-22 06:00:01;1979-05-23 06:00:00;1979-05-22;regnskurar;Y
1979-05-24 06:00:01;1979-05-25 06:00:00;1979-05-24;regnskurar;Y
1979-05-27 06:00:01;1979-05-28 06:00:00;1979-05-27;regnskurar;Y
1979-05-28 06:00:01;1979-05-29 06:00:00;1979-05-28;regnskurar;Y
1979-06-12 06:00:01;1979-06-13 06:00:00;1979-06-12;regnskurar;Y
1979-06-13 06:00:01;1979-06-14 06:00:00;1979-06-13;duggregn;Y
1979-06-14 06:00:01;1979-06-15 06:00:00;1979-06-14;duggregn;Y
1979-06-24 06:00:01;1979-06-25 06:00:00;1979-06-24;regnskurar;Y
1979-06-25 06:00:01;1979-06-26 06:00:00;1979-06-25;regnskurar;Y
1979-06-26 06:00:01;1979-06-27 06:00:00;1979-06-26;regnskurar;Y
1979-07-01 06:00:01;1979-07-02 06:00:00;1979-07-01;regnskurar;Y
1979-07-02 06:00:01;1979-07-03 06:00:00;1979-07-02;regnskurar;Y
1979-07-03 06:00:01;1979-07-04 06:00:00;1979-07-03;regnskurar;Y
1979-07-10 06:00:01;1979-07-11 06:00:00;1979-07-10;regnskurar;Y
1979-07-11 06:00:01;1979-07-12 06:00:00;1979-07-11;regnskurar;Y
1979-07-12 06:00:01;1979-07-13 06:00:00;1979-07-12;regnskurar;Y
1979-07-15 06:00:01;1979-07-16 06:00:00;1979-07-15;regnskurar;Y
1979-07-17 06:00:01;1979-07-18 06:00:00;1979-07-17;regnskurar;Y
1979-07-18 06:00:01;1979-07-19 06:00:00;1979-07-18;regnskurar;Y
1979-07-19 06:00:01;1979-07-20 06:00:00;1979-07-19;regnskurar;Y
1979-07-22 06:00:01;1979-07-23 06:00:00;1979-07-22;regnskurar;Y
1979-07-24 06:00:01;1979-07-25 06:00:00;1979-07-24;regnskurar;Y
1979-07-25 06:00:01;1979-07-26 06:00:00;1979-07-25;regnskurar;Y
1979-07-26 06:00:01;1979-07-27 06:00:00;1979-07-26;regnskurar;Y
1979-07-29 06:00:01;1979-07-30 06:00:00;1979-07-29;regnskurar;Y
1979-08-02 06:00:01;1979-08-03 06:00:00;1979-08-02;regnskurar;Y
1979-08-06 06:00:01;1979-08-07 06:00:00;1979-08-06;regnskurar;Y
1979-08-09 06:00:01;1979-08-10 06:00:00;1979-08-09;regnskurar;Y
1979-08-19 06:00:01;1979-08-20 06:00:00;1979-08-19;regnskurar;Y
1979-08-21 06:00:01;1979-08-22 06:00:00;1979-08-21;regnskurar;Y
1979-08-23 06:00:01;1979-08-24 06:00:00;1979-08-23;regnskurar;Y
1979-08-27 06:00:01;1979-08-28 06:00:00;1979-08-27;regnskurar;Y
1979-08-28 06:00:01;1979-08-29 06:00:00;1979-08-28;regnskurar;Y
1979-08-31 06:00:01;1979-09-01 06:00:00;1979-08-31;regnskurar;Y
1979-09-03 06:00:01;1979-09-04 06:00:00;1979-09-03;regnskurar;Y
1979-09-04 06:00:01;1979-09-05 06:00:00;1979-09-04;regnskurar;Y
1979-09-09 06:00:01;1979-09-10 06:00:00;1979-09-09;duggregn;Y
1979-09-11 06:00:01;1979-09-12 06:00:00;1979-09-11;regnskurar;Y
1979-09-13 06:00:01;1979-09-14 06:00:00;1979-09-13;regnskurar;Y
1979-09-16 06:00:01;1979-09-17 06:00:00;1979-09-16;regnskurar;Y
1979-09-17 06:00:01;1979-09-18 06:00:00;1979-09-17;regnskurar;Y
1979-09-18 06:00:01;1979-09-19 06:00:00;1979-09-18;regnskurar;Y
1979-09-20 06:00:01;1979-09-21 06:00:00;1979-09-20;regn;Y
1979-09-23 06:00:01;1979-09-24 06:00:00;1979-09-23;regnskurar;Y
1979-09-26 06:00:01;1979-09-27 06:00:00;1979-09-26;regnskurar;Y
1979-09-27 06:00:01;1979-09-28 06:00:00;1979-09-27;regnskurar;Y
1979-10-01 06:00:01;1979-10-02 06:00:00;1979-10-01;regnskurar;Y
1979-10-10 06:00:01;1979-10-11 06:00:00;1979-10-10;duggregn;Y
1979-10-10 06:00:01;1979-10-11 06:00:00;1979-10-10;regnskurar;Y
1979-10-14 06:00:01;1979-10-15 06:00:00;1979-10-14;regnskurar;Y
1979-10-14 06:00:01;1979-10-15 06:00:00;1979-10-14;duggregn;Y
1979-10-15 06:00:01;1979-10-16 06:00:00;1979-10-15;duggregn;Y
1979-10-15 06:00:01;1979-10-16 06:00:00;1979-10-15;regn;Y
1979-10-16 06:00:01;1979-10-17 06:00:00;1979-10-16;regnskurar;Y
1979-10-16 06:00:01;1979-10-17 06:00:00;1979-10-16;duggregn;Y
1979-10-17 06:00:01;1979-10-18 06:00:00;1979-10-17;duggregn;Y
1979-10-18 06:00:01;1979-10-19 06:00:00;1979-10-18;regn;Y
1979-10-29 06:00:01;1979-10-30 06:00:00;1979-10-29;snöbyar;Y
1979-10-30 06:00:01;1979-10-31 06:00:00;1979-10-30;snöbyar;Y
1979-10-31 06:00:01;1979-11-01 06:00:00;1979-10-31;snöbyar;Y
1979-11-01 06:00:01;1979-11-02 06:00:00;1979-11-01;snöbyar;Y
1979-11-06 06:00:01;1979-11-07 06:00:00;1979-11-06;regnskurar;Y
1979-11-07 06:00:01;1979-11-08 06:00:00;1979-11-07;regnskurar;Y
1979-11-11 06:00:01;1979-11-12 06:00:00;1979-11-11;byar av snöblandat regn;Y
1979-11-11 06:00:01;1979-11-12 06:00:00;1979-11-11;regn;Y
1979-11-12 06:00:01;1979-11-13 06:00:00;1979-11-12;byar av snöblandat regn;Y
1979-11-13 06:00:01;1979-11-14 06:00:00;1979-11-13;snöbyar;Y
1979-11-14 06:00:01;1979-11-15 06:00:00;1979-11-14;snöbyar;Y
1979-11-19 06:00:01;1979-11-20 06:00:00;1979-11-19;regn;Y
1979-11-20 06:00:01;1979-11-21 06:00:00;1979-11-20;regn;Y
1979-11-21 06:00:01;1979-11-22 06:00:00;1979-11-21;regn;Y
1979-11-26 06:00:01;1979-11-27 06:00:00;1979-11-26;regnskurar;Y
1979-11-27 06:00:01;1979-11-28 06:00:00;1979-11-27;regnskurar;Y
1979-11-28 06:00:01;1979-11-29 06:00:00;1979-11-28;snowfall;Y
1979-11-28 06:00:01;1979-11-29 06:00:00;1979-11-28;regn;Y
1979-11-29 06:00:01;1979-11-30 06:00:00;1979-11-29;regn;Y
1979-12-02 06:00:01;1979-12-03 06:00:00;1979-12-02;regn;Y
1979-12-03 06:00:01;1979-12-04 06:00:00;1979-12-03;regn;Y
1979-12-04 06:00:01;1979-12-05 06:00:00;1979-12-04;regn;Y
1979-12-09 06:00:01;1979-12-10 06:00:00;1979-12-09;snowfall;Y
1979-12-13 06:00:01;1979-12-14 06:00:00;1979-12-13;snöbyar;Y
1979-12-17 06:00:01;1979-12-18 06:00:00;1979-12-17;snöbyar;Y
1979-12-19 06:00:01;1979-12-20 06:00:00;1979-12-19;snöbyar;Y
1979-12-23 06:00:01;1979-12-24 06:00:00;1979-12-23;duggregn;Y
1979-12-27 06:00:01;1979-12-28 06:00:00;1979-12-27;duggregn;Y
1980-01-01 06:00:01;1980-01-02 06:00:00;1980-01-01;snowfall;Y
1980-01-02 06:00:01;1980-01-03 06:00:00;1980-01-02;snowfall;Y
1980-01-07 06:00:01;1980-01-08 06:00:00;1980-01-07;byar av snöblandat regn;Y
1980-01-08 06:00:01;1980-01-09 06:00:00;1980-01-08;regn;Y
1980-01-09 06:00:01;1980-01-10 06:00:00;1980-01-09;regn;Y
1980-01-21 06:00:01;1980-01-22 06:00:00;1980-01-21;snöblandat regn;Y
1980-01-22 06:00:01;1980-01-23 06:00:00;1980-01-22;snöblandat regn;Y
1980-01-22 06:00:01;1980-01-23 06:00:00;1980-01-22;snöbyar;Y
1980-01-23 06:00:01;1980-01-24 06:00:00;1980-01-23;snöbyar;Y
1980-01-24 06:00:01;1980-01-25 06:00:00;1980-01-24;snöbyar;Y
1980-01-29 06:00:01;1980-01-30 06:00:00;1980-01-29;snowfall;Y
1980-01-30 06:00:01;1980-01-31 06:00:00;1980-01-30;snöbyar;Y
1980-02-07 06:00:01;1980-02-08 06:00:00;1980-02-07;snowfall;Y
1980-02-10 06:00:01;1980-02-11 06:00:00;1980-02-10;snowfall;Y
1980-02-13 06:00:01;1980-02-14 06:00:00;1980-02-13;snowfall;Y
1980-02-14 06:00:01;1980-02-15 06:00:00;1980-02-14;duggregn;Y
1980-02-17 06:00:01;1980-02-18 06:00:00;1980-02-17;duggregn;Y
1980-02-28 06:00:01;1980-02-29 06:00:00;1980-02-28;snowfall;Y
1980-02-29 06:00:01;1980-03-01 06:00:00;1980-02-29;snöbyar;Y
1980-03-02 06:00:01;1980-03-03 06:00:00;1980-03-02;snöbyar;Y
1980-03-10 06:00:01;1980-03-11 06:00:00;1980-03-10;snöbyar;Y
1980-03-11 06:00:01;1980-03-12 06:00:00;1980-03-11;duggregn;Y
1980-03-11 06:00:01;1980-03-12 06:00:00;1980-03-11;snöbyar;Y
1980-03-12 06:00:01;1980-03-13 06:00:00;1980-03-12;snöbyar;Y
1980-03-13 06:00:01;1980-03-14 06:00:00;1980-03-13;snöblandat regn;Y
1980-03-17 06:00:01;1980-03-18 06:00:00;1980-03-17;snöbyar;Y
1980-03-18 06:00:01;1980-03-19 06:00:00;1980-03-18;snowfall;Y
1980-03-26 06:00:01;1980-03-27 06:00:00;1980-03-26;snöbyar;Y
1980-03-27 06:00:01;1980-03-28 06:00:00;1980-03-27;snöbyar;Y
1980-03-31 06:00:01;1980-04-01 06:00:00;1980-03-31;regn;Y
1980-04-08 06:00:01;1980-04-09 06:00:00;1980-04-08;byar av snöblandat regn;Y
1980-04-09 06:00:01;1980-04-10 06:00:00;1980-04-09;byar av snöblandat regn;Y
1980-04-10 06:00:01;1980-04-11 06:00:00;1980-04-10;kornsnö;Y
1980-04-17 06:00:01;1980-04-18 06:00:00;1980-04-17;regnskurar;Y
1980-04-24 06:00:01;1980-04-25 06:00:00;1980-04-24;regn;Y
1980-04-28 06:00:01;1980-04-29 06:00:00;1980-04-28;duggregn;Y
1980-04-29 06:00:01;1980-04-30 06:00:00;1980-04-29;duggregn;Y
1980-05-08 06:00:01;1980-05-09 06:00:00;1980-05-08;regn;Y
1980-05-20 06:00:01;1980-05-21 06:00:00;1980-05-20;regnskurar;Y
1980-05-20 06:00:01;1980-05-21 06:00:00;1980-05-20;snöbyar;Y
1980-05-21 06:00:01;1980-05-22 06:00:00;1980-05-21;snöbyar;Y
1980-05-29 06:00:01;1980-05-30 06:00:00;1980-05-29;regnskurar;Y
1980-06-01 06:00:01;1980-06-02 06:00:00;1980-06-01;regnskurar;Y
1980-06-11 06:00:01;1980-06-12 06:00:00;1980-06-11;regnskurar;Y
1980-06-17 06:00:01;1980-06-18 06:00:00;1980-06-17;regnskurar;Y
1980-06-25 06:00:01;1980-06-26 06:00:00;1980-06-25;regn;Y
1980-06-26 06:00:01;1980-06-27 06:00:00;1980-06-26;duggregn;Y
1980-07-03 06:00:01;1980-07-04 06:00:00;1980-07-03;regnskurar;Y
1980-07-06 06:00:01;1980-07-07 06:00:00;1980-07-06;regnskurar;Y
1980-07-08 06:00:01;1980-07-09 06:00:00;1980-07-08;regnskurar;Y
1980-07-09 06:00:01;1980-07-10 06:00:00;1980-07-09;regnskurar;Y
1980-07-16 06:00:01;1980-07-17 06:00:00;1980-07-16;regnskurar;Y
1980-07-17 06:00:01;1980-07-18 06:00:00;1980-07-17;regnskurar;Y
1980-08-04 06:00:01;1980-08-05 06:00:00;1980-08-04;regnskurar;Y
1980-08-05 06:00:01;1980-08-06 06:00:00;1980-08-05;regnskurar;Y
1980-08-06 06:00:01;1980-08-07 06:00:00;1980-08-06;regnskurar;Y
1980-08-07 06:00:01;1980-08-08 06:00:00;1980-08-07;regnskurar;Y
1980-08-11 06:00:01;1980-08-12 06:00:00;1980-08-11;regn;Y
1980-08-13 06:00:01;1980-08-14 06:00:00;1980-08-13;regn;Y
1980-08-20 06:00:01;1980-08-21 06:00:00;1980-08-20;regnskurar;Y
1980-08-21 06:00:01;1980-08-22 06:00:00;1980-08-21;regnskurar;Y
1980-08-24 06:00:01;1980-08-25 06:00:00;1980-08-24;regnskurar;Y
1980-08-25 06:00:01;1980-08-26 06:00:00;1980-08-25;regnskurar;Y
1980-08-26 06:00:01;1980-08-27 06:00:00;1980-08-26;regnskurar;Y
1980-08-27 06:00:01;1980-08-28 06:00:00;1980-08-27;regnskurar;Y
1980-08-28 06:00:01;1980-08-29 06:00:00;1980-08-28;regnskurar;Y
1980-09-02 06:00:01;1980-09-03 06:00:00;1980-09-02;regn;Y
1980-09-03 06:00:01;1980-09-04 06:00:00;1980-09-03;regnskurar;Y
1980-09-09 06:00:01;1980-09-10 06:00:00;1980-09-09;regn;Y
1980-09-11 06:00:01;1980-09-12 06:00:00;1980-09-11;regnskurar;Y
1980-09-17 06:00:01;1980-09-18 06:00:00;1980-09-17;regn;Y
1980-09-18 06:00:01;1980-09-19 06:00:00;1980-09-18;regn;Y
1980-09-24 06:00:01;1980-09-25 06:00:00;1980-09-24;duggregn;Y
1980-09-25 06:00:01;1980-09-26 06:00:00;1980-09-25;regn;Y
1980-09-29 06:00:01;1980-09-30 06:00:00;1980-09-29;regnskurar;Y
1980-10-01 06:00:01;1980-10-02 06:00:00;1980-10-01;regn;Y
1980-10-02 06:00:01;1980-10-03 06:00:00;1980-10-02;regn;Y
1980-10-05 06:00:01;1980-10-06 06:00:00;1980-10-05;regnskurar;Y
1980-10-06 06:00:01;1980-10-07 06:00:00;1980-10-06;regnskurar;Y
1980-10-07 06:00:01;1980-10-08 06:00:00;1980-10-07;regn;Y
1980-10-13 06:00:01;1980-10-14 06:00:00;1980-10-13;regn;Y
1980-10-14 06:00:01;1980-10-15 06:00:00;1980-10-14;regn;Y
1980-10-15 06:00:01;1980-10-16 06:00:00;1980-10-15;regn;Y
1980-10-20 06:00:01;1980-10-21 06:00:00;1980-10-20;regnskurar;Y
1980-10-23 06:00:01;1980-10-24 06:00:00;1980-10-23;regn;Y
1980-10-27 06:00:01;1980-10-28 06:00:00;1980-10-27;regn;Y
1980-10-28 06:00:01;1980-10-29 06:00:00;1980-10-28;regn;Y
1980-10-29 06:00:01;1980-10-30 06:00:00;1980-10-29;snowfall;Y
1980-10-30 06:00:01;1980-10-31 06:00:00;1980-10-30;snowfall;Y
1980-11-04 06:00:01;1980-11-05 06:00:00;1980-11-04;duggregn;Y
1980-11-11 06:00:01;1980-11-12 06:00:00;1980-11-11;snöblandat regn;Y
1980-11-11 06:00:01;1980-11-12 06:00:00;1980-11-11;snowfall;Y
1980-11-12 06:00:01;1980-11-13 06:00:00;1980-11-12;snöblandat regn;Y
1980-11-12 06:00:01;1980-11-13 06:00:00;1980-11-12;snowfall;Y
